210	0.0359548	0.120016
211	0.0373998	0.119916
212	0.0385865	0.119802
213	0.0395338	0.119678
214	0.0402418	0.119536
215	0.0407376	0.119371
216	0.0409945	0.119182
217	0.041042	0.118956
218	0.0408809	0.118699
219	0.0405004	0.11839
220	0.039941	0.118041
221	0.039178	0.117661
222	0.0382503	0.117251
223	0.0371494	0.116817
224	0.0358538	0.11634
225	0.0343955	0.11587
226	0.0327566	0.115448
227	0.0310127	0.11508
228	0.0291436	0.114734
229	0.0271613	0.114373
230	0.0250795	0.11405
231	0.0228943	0.113727
232	0.0206559	0.113413
233	0.0183847	0.113176
234	0.0160698	0.112931
235	0.0137633	0.112725
236	0.011439	0.112561
237	0.00909841	0.112456
238	0.0067501	0.112381
239	0.00440334	0.112349
240	0.00207255	0.112364
241	-0.000216169	0.112419
242	-0.00248718	0.112539
243	-0.00466572	0.112716
244	-0.0068095	0.112927
245	-0.00886892	0.113215
246	-0.0108148	0.113534
247	-0.0126504	0.113895
248	-0.0144087	0.1143
249	-0.0160834	0.114723
250	-0.0176644	0.115153
251	-0.0191362	0.115589
252	-0.0205042	0.11602
253	-0.0217293	0.116482
254	-0.0228478	0.116896
255	-0.0238377	0.1173
256	-0.0247537	0.117667
257	-0.0255819	0.118003
258	-0.0262926	0.118284
259	-0.0269162	0.118496
260	-0.0274138	0.118679
261	-0.0277825	0.11881
262	-0.0280733	0.118885
263	-0.0282403	0.118937
264	-0.0282571	0.118919
265	-0.0282108	0.118833
266	-0.0280697	0.118732
267	-0.0278242	0.118583
268	-0.0274831	0.118348
269	-0.0270352	0.118061
270	-0.0265114	0.117744
271	-0.0259166	0.117407
272	-0.0252291	0.117075
273	-0.0244965	0.1167
274	-0.023737	0.11627
275	-0.0229192	0.11581
276	-0.0220413	0.115385
277	-0.0211081	0.114968
278	-0.0201334	0.114588
279	-0.0191478	0.114213
280	-0.0180879	0.113859
281	-0.0169761	0.113489
282	-0.0158448	0.11314
283	-0.014673	0.112856
284	-0.0134648	0.112592
285	-0.0122478	0.112338
286	-0.0110293	0.112144
287	-0.0097824	0.112013
288	-0.00848273	0.111939
289	-0.00715102	0.111865
290	-0.00585104	0.111828
291	-0.0045381	0.111785
292	-0.00321676	0.111798
293	-0.0018854	0.111912
294	-0.000556445	0.112054
295	0.000796988	0.112252
296	0.00211651	0.1125
297	0.00345417	0.11274
298	0.00481535	0.112993
299	0.00613293	0.113267
300	0.00745412	0.113578
301	0.00872971	0.113899
302	0.00996717	0.11421
303	0.0111284	0.114515
304	0.0122369	0.11478
305	0.0133063	0.115027
306	0.0143325	0.115242
307	0.0152919	0.115409
308	0.0161865	0.115552
309	0.0169856	0.115634
310	0.0177044	0.1157
311	0.0183601	0.115738
312	0.0189674	0.115748
313	0.0194969	0.115716
314	0.0199693	0.115654
315	0.0203296	0.115543
316	0.0206187	0.115459
317	0.0208038	0.115365
318	0.0209506	0.115228
319	0.0210409	0.115117
320	0.0209882	0.115018
321	0.0208173	0.114942
322	0.0206004	0.114901
323	0.0202827	0.114883
324	0.0198848	0.114908
325	0.0194112	0.114937
326	0.0188782	0.114989
327	0.0182484	0.115066
328	0.0175738	0.115194
329	0.0168326	0.115379
330	0.0160527	0.115557
331	0.0152188	0.115721
332	0.0142877	0.115861
333	0.0133495	0.116029
334	0.0123985	0.116211
335	0.0114706	0.116403
336	0.0105153	0.116558
337	0.00952818	0.116733
338	0.00854122	0.116896
339	0.00754627	0.117059
340	0.00655279	0.117274
341	0.00554916	0.117461
342	0.00451904	0.117662
343	0.00348023	0.117851
344	0.0024876	0.11801
345	0.0014978	0.118161
346	0.000503268	0.118289
347	-0.000489451	0.118401
348	-0.0014749	0.118499
349	-0.00243456	0.118571
350	-0.00338767	0.118625
351	-0.00430767	0.118671
352	-0.00519219	0.118701
353	-0.00600787	0.118697
354	-0.00679292	0.118663
355	-0.00752529	0.118578
356	-0.00820896	0.11846
357	-0.00883485	0.118322
358	-0.00942884	0.118161
359	-0.00999735	0.117971
360	-0.0105547	0.117785
361	-0.0110474	0.117573
362	-0.0115358	0.117337
363	-0.0120109	0.117112
364	-0.0124194	0.11689
365	-0.0127756	0.116636
366	-0.0130637	0.116367
367	-0.0132796	0.1161
368	-0.013437	0.115844
369	-0.0135066	0.115613
370	-0.0135339	0.11538
371	-0.0135186	0.115178
372	-0.0134345	0.114968
373	-0.0132914	0.114758
374	-0.0130697	0.114553
375	-0.0127897	0.114335
376	-0.0124942	0.114119
377	-0.0121695	0.113969
378	-0.0117953	0.113861
379	-0.0113783	0.113781
380	-0.0109434	0.113742
381	-0.0104971	0.11367
382	-0.010023	0.113619
383	-0.00950843	0.113624
384	-0.00897288	0.113667
385	-0.00841008	0.113711
386	-0.00784247	0.113795
387	-0.00727203	0.113842
388	-0.0067209	0.113907
389	-0.00616253	0.114009
390	-0.00560141	0.114149
391	-0.00504534	0.11427
392	-0.0044637	0.114373
393	-0.00390284	0.114497
394	-0.00332374	0.114619
395	-0.00273867	0.114764
396	-0.00217184	0.114886
397	-0.00161374	0.115025
398	-0.00106952	0.115151
399	-0.000556685	0.115287
400	-4.13646e-05	0.115417
401	0.000444586	0.115522
402	0.000913498	0.1156
403	0.0013286	0.11566
404	0.00173031	0.115705
405	0.0021406	0.115749
406	0.00250738	0.115786
407	0.00285011	0.115793
408	0.0031385	0.115764
409	0.00336075	0.115734
410	0.00354666	0.115722
411	0.00365901	0.115734
412	0.00372937	0.115735
413	0.00379117	0.115739
414	0.00381136	0.115772
415	0.0038665	0.115833
416	0.00388799	0.115883
417	0.00390625	0.115944
418	0.00391707	0.115979
419	0.00392085	0.11598
420	0.00391852	0.115958
421	0.00385259	0.11589
422	0.00376076	0.115829
423	0.00363014	0.115774
424	0.00347556	0.115702
425	0.00329181	0.115618
426	0.00305612	0.115537
427	0.00278319	0.115441
428	0.00251896	0.115348
429	0.00225119	0.115228
430	0.00193914	0.115102
431	0.00159989	0.114962
432	0.00126663	0.114833
433	0.000907745	0.114691
434	0.000541521	0.114534
435	0.000186253	0.114338
436	-0.000165431	0.114131
437	-0.000560027	0.113889
438	-0.000951513	0.113649
439	-0.00138065	0.113343
440	-0.00181117	0.113033
441	-0.00220769	0.112723
442	-0.00260541	0.11247
443	-0.00301477	0.112236
444	-0.00342721	0.11202
445	-0.00381867	0.111795
446	-0.0042114	0.111593
447	-0.00462293	0.111397
448	-0.00505018	0.111235
449	-0.00548427	0.111109
450	-0.00591688	0.111035
451	-0.00636498	0.111001
452	-0.00682366	0.111007
453	-0.00722809	0.11103
454	-0.00760913	0.111052
455	-0.0079602	0.111114
456	-0.00826415	0.111155
457	-0.00852454	0.111199
458	-0.00874528	0.111281
459	-0.00894461	0.111405
460	-0.00912355	0.111529
461	-0.00927632	0.111697
462	-0.00938935	0.111898
463	-0.00947383	0.112077
464	-0.0095319	0.112234
465	-0.0095299	0.112381
466	-0.00945647	0.112527
467	-0.00931722	0.112659
468	-0.00914782	0.112811
469	-0.00891065	0.112981
470	-0.00867803	0.113154
471	-0.00840885	0.113301
472	-0.00813642	0.113455
473	-0.00785717	0.113545
474	-0.00756672	0.11363
475	-0.00723921	0.113723
476	-0.00689636	0.113824
477	-0.00654859	0.113932
478	-0.00618775	0.114046
479	-0.00583657	0.114165
480	-0.00548498	0.114241
481	-0.00509276	0.114255
482	-0.004664	0.114226
483	-0.00424001	0.114182
484	-0.00379949	0.114143
485	-0.00336256	0.114101
486	-0.00292185	0.114035
487	-0.00246743	0.113997
488	-0.00202085	0.113968
489	-0.00158009	0.113949
490	-0.00112811	0.113931
491	-0.000655682	0.113925
492	-0.00020558	0.113957
493	0.000243565	0.114
494	0.000695674	0.11409
495	0.00117057	0.114192
496	0.00165745	0.114283
497	0.00213007	0.114366
498	0.00259103	0.114473
499	0.00302826	0.114584
500	0.00345565	0.114705
501	0.00383472	0.114792
502	0.00420367	0.1149
503	0.0045413	0.115025
504	0.00489848	0.115127
505	0.00522198	0.115191
506	0.00553783	0.115205
507	0.00584986	0.115254
508	0.00612949	0.115286
509	0.00636605	0.115333
510	0.00660092	0.115346
511	0.00682577	0.115348
512	0.00703388	0.115334
513	0.00721318	0.115327
514	0.00735658	0.115274
515	0.00745408	0.11526
516	0.00753996	0.115246
517	0.00758115	0.115227
518	0.00756565	0.115189
519	0.00752983	0.115158
520	0.00746515	0.115123
521	0.00737704	0.115094
522	0.00724637	0.115027
523	0.00708274	0.11495
524	0.00693204	0.114827
525	0.00679946	0.114735
526	0.00666739	0.114649
527	0.0065223	0.114504
528	0.00633346	0.114363
529	0.00613754	0.11423
530	0.00594265	0.114093
531	0.00572868	0.113959
532	0.00552496	0.113841
533	0.00533682	0.113697
534	0.00514118	0.113566
535	0.00489552	0.113458
536	0.00459233	0.113404
537	0.00428754	0.113369
538	0.00393928	0.113382
539	0.00355616	0.113442
540	0.0031549	0.113501
541	0.00276229	0.113595
542	0.00237672	0.11372
543	0.0019593	0.113839
544	0.00150973	0.114005
545	0.00106895	0.114191
546	0.000555139	0.114394
547	3.90616e-05	0.114586
548	-0.000533457	0.114779
549	-0.00111813	0.11496
550	-0.00167304	0.115131
551	-0.00223561	0.115306
552	-0.00277465	0.115478
553	-0.00333287	0.115662
554	-0.0039117	0.115841
555	-0.00448176	0.115997
556	-0.00504028	0.11618
557	-0.00559869	0.116359
558	-0.00620753	0.116505
559	-0.00680478	0.116606
560	-0.00740213	0.116689
561	-0.0079641	0.116731
562	-0.00853398	0.116753
563	-0.00907902	0.116777
564	-0.00961718	0.116792
565	-0.0101668	0.11679
566	-0.0106717	0.116793
567	-0.0111155	0.116781
568	-0.0115229	0.116757
569	-0.0118547	0.116758
570	-0.0121254	0.116712
571	-0.0123555	0.116701
572	-0.0125309	0.116703
573	-0.0126912	0.116691
574	-0.0128381	0.11664
575	-0.0129471	0.116606
576	-0.013007	0.116575
577	-0.0130788	0.116516
578	-0.0130624	0.116486
579	-0.0130151	0.116475
580	-0.0129539	0.11647
581	-0.0128412	0.116433
582	-0.0127171	0.116394
583	-0.0125262	0.116362
584	-0.0122795	0.116325
585	-0.0119565	0.116307
586	-0.0115802	0.11628
587	-0.0111845	0.116208
588	-0.010782	0.116143
589	-0.0103031	0.116034
590	-0.0097906	0.115899
591	-0.00924188	0.115788
592	-0.0086617	0.115702
593	-0.00808312	0.115642
594	-0.00745315	0.115577
595	-0.00682092	0.115511
596	-0.00610808	0.115457
597	-0.00533355	0.115405
598	-0.0045614	0.115379
599	-0.00374807	0.115351
600	-0.00293793	0.115302
601	-0.0021361	0.115266
602	-0.00133193	0.11521
603	-0.000544328	0.115122
604	0.000247017	0.115007
605	0.00102663	0.114866
606	0.00181146	0.114754
607	0.00255972	0.114643
608	0.00331947	0.114492
609	0.00410231	0.114301
610	0.00485466	0.114122
611	0.00558618	0.113941
612	0.00629031	0.113748
613	0.00694407	0.113543
614	0.00757895	0.113346
615	0.00816898	0.113155
616	0.00872037	0.112921
617	0.0092016	0.112689
618	0.0096279	0.112484
619	0.0100511	0.112296
620	0.0104653	0.11213
621	0.0108061	0.112004
622	0.0111359	0.111885
623	0.0114247	0.111761
624	0.0116467	0.111662
625	0.0118313	0.111568
626	0.0119843	0.111516
627	0.0121239	0.111478
628	0.0121998	0.11147
629	0.012217	0.111496
630	0.0121845	0.111553
631	0.0120749	0.111598
632	0.0119049	0.111694
633	0.0116778	0.11175
634	0.0114102	0.111815
635	0.0111521	0.111846
636	0.0108222	0.1119
637	0.0104662	0.111945
638	0.0101024	0.111987
639	0.00975166	0.111965
640	0.0093474	0.111908
641	0.00889263	0.111825
642	0.00844327	0.11172
643	0.00794518	0.111608
644	0.0074562	0.111493
645	0.00692015	0.111374
646	0.00628783	0.111218
647	0.00558252	0.111061
648	0.00482712	0.11089
649	0.00406121	0.110679
650	0.00329717	0.110467
651	0.00249557	0.110307
652	0.00162387	0.110179
653	0.000734462	0.110111
654	-0.0002237	0.110069
655	-0.00117103	0.110028
656	-0.00212451	0.110032
657	-0.0030591	0.110082
658	-0.00395298	0.110193
659	-0.00486264	0.110334
660	-0.00576731	0.110442
661	-0.00668406	0.110562
662	-0.00760552	0.110697
663	-0.00851343	0.110845
664	-0.00938383	0.110963
665	-0.0102358	0.111061
666	-0.0110204	0.111157
667	-0.0117971	0.111236
668	-0.0124886	0.111329
669	-0.0131413	0.111443
670	-0.0137315	0.111554
671	-0.0142434	0.111705
672	-0.0147013	0.111917
673	-0.0150921	0.112113
674	-0.0154471	0.112313
675	-0.0156932	0.112546
676	-0.0158821	0.112788
677	-0.0160067	0.113033
678	-0.0160378	0.113279
679	-0.0159528	0.113531
680	-0.0157749	0.113774
681	-0.015531	0.11402
682	-0.0152282	0.114235
683	-0.0148799	0.114452
684	-0.0144429	0.114625
685	-0.0139409	0.114766
686	-0.013355	0.114873
687	-0.0127429	0.114943
688	-0.0120979	0.115011
689	-0.0114133	0.115024
690	-0.0106756	0.114998
691	-0.00991224	0.114945
692	-0.0091257	0.114862
693	-0.00829104	0.114752
694	-0.00745562	0.114641
695	-0.00662429	0.114517
696	-0.00576088	0.114402
697	-0.00489082	0.114293
698	-0.00398446	0.114221
699	-0.00311875	0.114137
700	-0.00226515	0.114066
701	-0.00142946	0.114019
702	-0.000641145	0.11397
703	0.000131691	0.113897
704	0.00092737	0.113829
705	0.00169394	0.113776
706	0.00244798	0.113751
707	0.00313895	0.113697
708	0.00376887	0.113699
709	0.00437217	0.113745
710	0.00495723	0.113815
711	0.00547905	0.113901
712	0.00595791	0.113994
713	0.00635353	0.114084
714	0.00672034	0.114189
715	0.00702704	0.114333
716	0.00733353	0.114469
717	0.00756636	0.11463
718	0.00775621	0.114783
719	0.00792342	0.114965
720	0.0080473	0.115143
721	0.00811996	0.115303
722	0.00813927	0.11545
723	0.00812581	0.115597
724	0.00810359	0.115739
725	0.00801413	0.115841
726	0.00790299	0.115922
727	0.0077419	0.115983
728	0.00754447	0.116015
729	0.00732878	0.116022
730	0.00706078	0.116022
731	0.0067859	0.116026
732	0.00648176	0.116039
733	0.00614188	0.116031
734	0.00577612	0.116015
735	0.00535446	0.115985
736	0.00490355	0.115951
737	0.00446119	0.115918
738	0.00399939	0.115836
739	0.00355331	0.115752
740	0.00315185	0.115626
741	0.00274791	0.115507
742	0.00236529	0.115399
743	0.0019679	0.115282
744	0.00154947	0.115155
745	0.00114596	0.115006
746	0.00076313	0.114883
747	0.000373605	0.114714
748	-4.42465e-05	0.114524
749	-0.000443261	0.114356
750	-0.000816126	0.114207
751	-0.00113207	0.114079
752	-0.00140565	0.113956
753	-0.00168202	0.113849
754	-0.00191113	0.113714
755	-0.00207858	0.113587
756	-0.00225638	0.113469
757	-0.00243387	0.113367
758	-0.00259487	0.113283
759	-0.00271739	0.113205
760	-0.00279968	0.113166
761	-0.0028848	0.113152
762	-0.00291558	0.113154
763	-0.00291246	0.113144
764	-0.00288535	0.11317
765	-0.00285644	0.113233
766	-0.00281102	0.113321
767	-0.00274472	0.11342
768	-0.00265731	0.113557
769	-0.00257499	0.113733
770	-0.00247415	0.113921
771	-0.00234929	0.11413
772	-0.00221773	0.114376
773	-0.00205966	0.114597
774	-0.00189725	0.114803
775	-0.00169356	0.114984
776	-0.00149156	0.115163
777	-0.00125646	0.115312
778	-0.00100653	0.115463
779	-0.000757056	0.115577
780	-0.000522352	0.115672
